NACE,"0811 - Quarrying of ornamental and building stone, limestone, gypsum, chalk and slate"
NACE,"0812 - Operation of gravel and sand pits; mining of clays and kaolin"
NACE,"0891 - Mining of chemical and fertiliser minerals"
NACE,"0893 - Extraction of salt"
